GeneSymbol,log2FoldChange,pvalue,padj
AC016735.3,,,
AC002553.4,0.08,0.984482,1.000000
FDPSP2,0.65,0.773106,1.000000
RP3-380E11.2,,,
RP4-735N21.1,,,
RPSAP14,,,
RP11-297H3.3,0.00,1.000000,1.000000
AC106706.1,,,
RP11-401E9.3,-1.20,0.839514,1.000000
RP11-379J5.5,,,
GDI2P2,0.11,0.808395,1.000000
KB-67B5.12,-1.36,0.818327,1.000000
AC013439.4,0.00,1.000000,1.000000
LINC01425,,,
SETP5,-1.13,0.408337,1.000000
IGKV3OR2-268,,,
AC000111.5,,,
MTATP6P27,1.33,0.548830,1.000000
RP11-543B16.1,-0.39,0.815292,1.000000
GAPDHP22,1.07,0.130107,0.991806
DDX39B-AS1,-0.25,0.859408,1.000000
PPP1R2P2,0.83,0.523458,1.000000
RPL5P34,-0.22,0.458052,1.000000
RP11-125M16.1,,,
GNG10P1,,,
RP11-214N15.5,0.12,0.846665,1.000000
RP11-236P24.3,0.00,1.000000,1.000000
CHIAP3,-0.62,0.917250,1.000000
RP11-75C9.2,,,
AC008278.2,0.00,1.000000,1.000000
RBPMS2P1,,,
RP11-310E22.4,0.00,1.000000,1.000000
AC062029.1,0.13,0.734975,1.000000
TMEM97P1,,,
RPS3AP44,-0.85,0.359078,1.000000
RAC1P8,,,
AP000959.2,0.00,1.000000,1.000000
TXNP6,-0.56,0.055607,0.644276
NDUFA5P7,,,
RPL10P12,1.84,0.426764,1.000000
RP11-345I18.1,,,
RP11-452D2.2,0.00,1.000000,1.000000
RP11-56M3.1,0.00,1.000000,1.000000
AC108059.1,1.26,0.412332,1.000000
FAM96AP1,,,
LL0XNC01-237H1.3,0.10,0.986142,1.000000
AP001607.1,,,
RP11-247A12.1,0.79,0.878546,1.000000
LINC00463,,,
CASKP1,0.00,1.000000,1.000000
EDDM3CP,,,
AC007969.4,0.70,0.698172,1.000000
RP11-308D16.2,0.12,0.806789,1.000000
PRAMEF29P,,,
MTND4P26,0.32,0.698310,1.000000
TAS2R62P,0.00,1.000000,1.000000
RPL5P10,0.85,0.783876,1.000000
PAGE2,,,
GAPDHP53,,,
SPATA17-AS1,,,
RP11-420H19.1,0.00,1.000000,1.000000
AC074117.10,0.10,0.522020,1.000000
AC011816.1,0.00,1.000000,1.000000
RPL35AP,,,
TPRG1-AS1,1.01,0.180849,1.000000
RP11-183G22.1,0.20,0.897965,1.000000
TCEB1P10,,,
AJ006995.3,,,
RP3-388E23.2,-0.84,0.119875,0.954322
RP11-368M16.7,,,
CTD-3216D2.4,,,
RPS15AP7,0.15,0.915696,1.000000
RP11-1217F2.15,,,
RP11-353M9.1,,,
RPS15AP11,0.32,0.577222,1.000000
MTND4P11,,,
KRT19P4,,,
RP5-1177M21.1,,,
GS1-278J22.1,,,
RP11-288E14.2,0.03,0.890865,1.000000
TPT1P1,0.77,0.812808,1.000000
RP11-115A15.2,0.00,1.000000,1.000000
RPL7P36,1.18,0.525784,1.000000
TSPY25P,,,
RP11-364P22.1,,,
RP11-145A3.4,0.08,0.976720,1.000000
RP11-288G3.4,0.58,0.420309,1.000000
RP11-261C10.1,,,
RP11-259P20.1,-0.62,0.917250,1.000000
RPL13AP6,0.24,0.779133,1.000000
AC079248.1,-0.60,0.919200,1.000000
AF228730.8,0.82,0.886036,1.000000
GPM6BP3,,,
TRBV22OR9-2,,,
RHBDF1P1,0.00,1.000000,1.000000
CSN1S2AP,,,
EEF1GP8,-0.46,0.584485,1.000000
TRIM26,0.34,0.000001,0.000077
RP11-120D5.1,-0.63,0.216023,1.000000
RP13-88F20.1,-0.10,0.860342,1.000000
TCEB1P8,,,
RP11-168O16.2,0.00,1.000000,1.000000
RP11-383C5.5,-1.18,0.469751,1.000000
RPL23AP83,0.65,0.809128,1.000000
AC055764.1,0.00,1.000000,1.000000
RP4-550H1.4,0.00,1.000000,1.000000
AC009473.1,-0.36,0.568441,1.000000
RP11-276E17.2,0.82,0.889736,1.000000
UGT1A13P,,,
COX6CP13,0.00,1.000000,1.000000
NAP1L4P3,0.28,0.441982,1.000000
AKAP8P1,2.06,0.230776,1.000000
RP3-460G2.2,-0.12,0.388866,1.000000
RP11-395L14.3,-0.02,0.974774,1.000000
RP11-77G23.2,,,
TCEB2P1,0.66,0.587588,1.000000
RP11-30P6.6,0.00,1.000000,1.000000
RP11-64P14.7,2.69,0.633713,1.000000
RPEP2,-0.62,0.917250,1.000000
RBPMSLP,,,
RP11-613M10.6,-0.04,0.817619,1.000000
PABPC5-AS1,,,
AC009505.4,-1.91,0.747439,1.000000
MTND4LP11,,,
ARHGEF19-AS1,,,
TCEB2P4,,,
LINC01039,,,
AC092168.3,,,
RP11-446F3.2,,,
RNASEH1-AS1,0.24,0.234876,1.000000
AC093639.1,,,
RP11-257I14.1,,,
AC016683.5,-0.01,0.997152,1.000000
RP11-730A19.9,0.38,0.899956,1.000000
HSPA8P1,0.17,0.431791,1.000000
LINC01114,,,
DEFA11P,,,
MTCYBP1,,,
RP11-182N22.8,1.51,0.488221,1.000000
RP11-118K6.2,,,
AC004854.4,0.00,0.999407,1.000000
RP5-887A10.1,0.27,0.870242,1.000000
RP5-1132H15.1,0.62,0.859211,1.000000
C16orf82,,,
AIMP1P1,-1.26,0.750763,1.000000
AC099799.1,,,
RP11-433J22.3,,,
RP11-157D23.2,0.10,0.986142,1.000000
RP11-57C13.5,0.14,0.973120,1.000000
AC097461.4,-0.69,0.697902,1.000000
ETV5-AS1,-1.26,0.832787,1.000000
LINC01191,1.38,0.298292,1.000000
U82671.8,0.00,1.000000,1.000000
BMI1P1,-0.62,0.917250,1.000000
RP11-330C7.4,,,
RP5-1050D4.2,0.72,0.858261,1.000000
PIGPP2,,,
RP1-67A8.3,0.82,0.792951,1.000000
AC096570.2,,,
CTA-256D12.11,0.00,1.000000,1.000000
AC006372.4,-1.27,0.033791,0.471234
RP11-25K21.1,,,
FHP1,-0.46,0.485527,1.000000
RP5-942I16.1,,,
RBPJP7,,,
CDCA4P4,-0.62,0.868341,1.000000
RP11-315I20.1,-0.33,0.539144,1.000000
AC003988.1,,,
TMEM229A,,,
RP4-704D21.2,,,
NDUFS5P2,0.00,1.000000,1.000000
RPL7L1P1,0.82,0.836517,1.000000
NCLP2,0.00,1.000000,1.000000
LINC01505,,,
ZFX-AS1,0.00,1.000000,1.000000
AC093616.4,0.00,1.000000,1.000000
RP11-353N4.5,-0.34,0.444223,1.000000
KCNH1-IT1,,,
MTCO2P8,,,
BOK-AS1,0.00,1.000000,1.000000
RP11-430L16.1,0.82,0.889736,1.000000
CFL1P8,,,
RP4-775C13.1,-0.13,0.486073,1.000000
RP11-139J15.5,,,
RP11-100E13.3,,,
RPL7P13,-0.94,0.276447,1.000000
AC012370.3,0.82,0.849186,1.000000
PTCD2P2,,,
SOD2P1,,,
CTC-507E12.1,-0.54,0.907605,1.000000
RP11-146I2.1,0.03,0.899014,1.000000
RP1-20N18.4,,,
RP3-325F22.3,0.77,0.699794,1.000000
DEPDC1-AS1,0.20,0.649513,1.000000
RP11-157E14.1,,,
TULP3P1,,,
AP000936.1,-0.77,0.176191,1.000000
RP11-338N12.1,,,
RPL36P20,,,
RP1-138B7.4,0.00,1.000000,1.000000
RPL30P2,-1.26,0.735242,1.000000
AC073071.1,,,
COX7BP2,-0.45,0.823430,1.000000
AC017053.1,,,
SDR42E1P3,,,
CTD-2090I13.1,,,
PRR20E,,,
AC113618.1,,,
LANCL1-AS1,-0.81,0.531380,1.000000
RP4-673D20.4,-0.61,0.744220,1.000000
RP11-495P10.6,0.09,0.973820,1.000000
ZNF879,-0.07,0.610728,1.000000
GAPDHP49,,,
AC006026.13,1.14,0.706772,1.000000
RP11-761N21.2,0.45,0.454405,1.000000
OR1AA1P,,,
H2BFS,,,
AC116366.6,-0.01,0.987973,1.000000
RP11-213H15.1,,,
BACH1-IT3,0.00,1.000000,1.000000
RP13-16H11.7,,,
RP11-54D18.4,-0.45,0.350019,1.000000
LINC00229,,,
CLYBL-AS1,0.00,1.000000,1.000000
SGO1P2,,,
RP11-271F18.1,,,
AC093381.2,,,
SLC25A18P1,,,
RP11-432J24.3,-0.27,0.001147,0.034703
SAPCD2P4,0.00,1.000000,1.000000
OSTCP5,0.77,0.316778,1.000000
RP4-771M4.3,2.37,0.084297,0.805547
RPS12P2,0.00,1.000000,1.000000
ST13P18,0.03,0.977610,1.000000
LINC01505,-0.90,0.618682,1.000000
RPL9P2,-2.95,0.085464,0.812134
MRPS10P2,,,
AC012146.7,0.00,0.994898,1.000000
RP11-767N6.2,0.38,0.542909,1.000000
BCAS2P2,0.93,0.442878,1.000000
CYCSP53,,,
RPS4XP11,-0.20,0.615701,1.000000
JAZF1-AS1,2.19,0.309773,1.000000
RP11-297L17.6,0.10,0.754123,1.000000
RP11-797H7.1,-0.81,0.078595,0.774968
AP000705.8,,,
LL0XNC01-116E7.1,-0.62,0.917250,1.000000
GLUD1P9,,,
AC007405.4,-0.01,0.982053,1.000000
AC009264.1,,,
AP000347.4,-0.44,0.617304,1.000000
RPS26P47,-1.04,0.393843,1.000000
FTH1P27,0.10,0.985876,1.000000
AC009945.4,0.82,0.884834,1.000000
AC003080.4,0.82,0.889736,1.000000
ELK1P1,,,
RP11-87N24.1,,,
RP11-52J3.3,0.00,1.000000,1.000000
AC104654.2,,,
PPIAP27,,,
PFN1P3,0.76,0.832203,1.000000
TATDN1P1,0.43,0.418429,1.000000
RPSAP31,0.57,0.633196,1.000000
SNX18P7,-0.22,0.446498,1.000000
UBTFL2,,,
RNF219-AS1,0.75,0.654624,1.000000
AC098828.2,,,
HMGB1P48,-0.62,0.917250,1.000000
LINC01426,0.10,0.490840,1.000000
MED15P7,,,
RP11-40F6.1,0.00,1.000000,1.000000
CTBP2P8,-0.36,0.847493,1.000000
LINC01049,,,
RCC2P1,,,
OR7E162P,,,
RP11-340I6.1,,,
TXNP3,0.00,1.000000,1.000000
AC007278.3,0.00,1.000000,1.000000
USP27X-AS1,-0.28,0.676497,1.000000
RP11-344N17.6,,,
RP11-211N11.5,0.82,0.889736,1.000000
RP11-561O23.5,0.00,1.000000,1.000000
RP11-181G12.4,0.00,1.000000,1.000000
RP11-415K20.1,0.64,0.391176,1.000000
AC134915.1,,,
RBMY2XP,,,
ELK2BP,-0.59,0.920308,1.000000
SPRYD7P1,,,
LL0XNC01-250H12.3,,,
AC004129.7,,,
CCDC188,-0.21,0.792887,1.000000
RP6-29D12.2,,,
RBMY1A1,,,
RPL5P7,0.82,0.880712,1.000000
RP11-560I19.1,,,
CICP13,,,
ZNF37BP,0.19,0.240534,1.000000
SLC25A5P4,,,
UBE2WP1,-0.77,0.761245,1.000000
LINC01250,0.00,1.000000,1.000000
RP11-213G2.1,-0.62,0.917250,1.000000
RP11-528G1.2,0.87,0.623464,1.000000
RP11-459O1.2,0.32,0.872566,1.000000
RP3-413H6.2,0.00,1.000000,1.000000
RP11-666F17.1,0.00,1.000000,1.000000
AC105342.1,-0.05,0.990362,1.000000
AC007283.5,,,
RP11-1275H24.1,0.04,0.934614,1.000000
LINC01432,,,
AC008984.7,,,
KBTBD13,-0.62,0.348728,1.000000
KRT18P2,,,
RP5-1108M17.5,,,
RP11-402P6.12,,,
ZNF736,-0.14,0.111396,0.927960
FGF14-AS1,,,
AC068489.1,,,
RP11-344N17.13,,,
AC005534.6,-0.27,0.828840,1.000000
RP11-211N8.6,,,
SLC16A12-AS1,,,
AC067960.1,,,
MAGI2-AS3,0.00,1.000000,1.000000
AC006960.5,0.82,0.876625,1.000000
OR7E130P,0.82,0.889736,1.000000
AC002064.4,,,
XXyac-YM21GA2.4,0.60,0.207764,1.000000
COX6CP12,,,
RP11-136B18.2,,,
PINLYP,-0.06,0.659422,1.000000
RP11-266I3.1,,,
SLC25A1P2,,,
CLDN34,,,
AC147651.1,,,
ZNF101P2,0.36,0.494770,1.000000
MIR3663HG,,,
RP11-496N12.6,-0.08,0.925835,1.000000
AC004231.2,,,
RP11-275I14.4,-0.53,0.736143,1.000000
AP1B1P1,,,
MTCO2P18,,,
RP4-614N24.1,,,
RP1-55C23.7,,,
OR7E46P,,,
AC096664.1,0.33,0.528013,1.000000
ALDH7A1P4,,,
HNRNPA1P51,1.62,0.455535,1.000000
RPL34-AS1,1.48,0.130741,0.994216
RHOXF1P1,-0.09,0.925005,1.000000
SP2-AS1,-0.19,0.374040,1.000000
MRPS21P1,0.82,0.889736,1.000000
ERICH3-AS1,,,
RPL13AP20,0.58,0.241473,1.000000
GS1-124K5.10,-0.83,0.468787,1.000000
FYTTD1P1,-0.62,0.903557,1.000000
KB-1592A4.14,,,
RP11-285G1.2,0.82,0.792608,1.000000
LINC01506,0.00,1.000000,1.000000
AP000253.1,0.08,0.975360,1.000000
C5orf58,-0.04,0.967936,1.000000
TLR12P,,,
AC073072.7,1.83,0.178811,1.000000
PPP1R2P1,0.05,0.985904,1.000000
PTGES3P1,-0.02,0.901782,1.000000
RP3-495K2.1,,,
HRAT17,,,
AC005041.11,,,
RP11-572P18.2,,,
NDUFB1P2,0.82,0.889736,1.000000
RPL12P43,-1.79,0.272897,1.000000
PCDH9-AS1,2.24,0.081546,0.791736
GAPDHP19,0.00,1.000000,1.000000
CSNK1G2P1,-1.01,0.620831,1.000000
RP11-37L2.1,,,
RP11-100G15.7,0.00,1.000000,1.000000
ZNF114P1,,,
RP3-448I9.1,0.00,1.000000,1.000000
CHEK2P5,,,
RP11-282I1.2,,,
PTGES3P5,,,
FAM133B,0.14,0.151530,1.000000
RP3-510D11.2,-0.97,0.137241,1.000000
RP11-78H24.1,0.82,0.889736,1.000000
LINC01309,-0.62,0.917250,1.000000
AC022431.3,0.94,0.583221,1.000000
LINC00701,,,
RP1-164F3.8,-1.81,0.332437,1.000000
API5P1,0.05,0.922341,1.000000
AC079776.4,0.49,0.901122,1.000000
OR10G8,,,
TPMTP2,0.13,0.982283,1.000000
HSPA8P20,-0.62,0.886067,1.000000
COX6B1P1,-0.35,0.674744,1.000000
RPL7AP71,,,
RP1-283K11.2,,,
BIN2P1,-0.89,0.101912,0.887569
RAD1P1,-0.51,0.899035,1.000000
ZFRP1,0.00,1.000000,1.000000
RP5-998N21.4,0.47,0.593328,1.000000
AC007880.1,-1.30,0.279778,1.000000
RP5-1116H23.1,-0.62,0.917250,1.000000
CTSLP8,0.00,1.000000,1.000000
MTND1P26,,,
SYNE1-AS1,,,
RP4-784A16.1,,,
AC009305.1,,,
RP11-733D4.1,,,
TSPY19P,,,
AC019186.1,-0.62,0.877798,1.000000
CCT6P3,-0.19,0.260538,1.000000
RP11-382H24.2,-2.13,0.597934,1.000000
MRPL50P1,,,
FABP5P14,,,
RP11-253E3.1,0.94,0.509386,1.000000
GNG5P5,,,
RP11-41L14.1,1.82,0.355782,1.000000
RP4-704D23.1,,,
RP11-263C16.2,,,
AC013733.3,,,
AC010096.1,,,
CHRM3-AS1,,,
MCIDAS,-0.35,0.430959,1.000000
RP1-206D15.5,0.52,0.682141,1.000000
RP11-5P18.1,0.00,1.000000,1.000000
MAPKAPK5-AS1,0.40,0.000030,0.001447
OR2AT2P,,,
H2AFZP5,0.10,0.983982,1.000000
RP5-1158E12.1,,,
AL450992.2,-0.70,0.440940,1.000000
JRK,-0.12,0.197443,1.000000
SNRK-AS1,-1.26,0.125664,0.975946
RPSAP9,-1.70,0.010853,0.207481
RPL7P11,-0.44,0.651545,1.000000
PUDPP1,,,
RP13-297E16.5,,,
RP13-297E16.5,,,
AC016894.1,0.00,1.000000,1.000000
LINC00380,,,
RP1-149A16.12,,,
NUS1P3,,,
WDR82P1,0.21,0.840636,1.000000
LL22NC03-2H8.4,0.55,0.663602,1.000000
NECAP1P2,,,
AC003664.1,,,
MED14OS,-0.37,0.330622,1.000000
RPS19P6,,,
AC053503.6,2.12,0.645136,1.000000
AC009263.2,0.10,0.983742,1.000000
RP11-264E18.1,,,
OTX2P1,,,
YWHAEP5,-0.36,0.383122,1.000000
RP4-753D10.3,,,
RP11-503C24.4,0.00,1.000000,1.000000
AL162151.3,0.24,0.765311,1.000000
PCCA-AS1,2.59,0.184645,1.000000
AGPAT5P1,,,
AC079117.1,,,
OR7E155P,,,
AC013429.4,0.00,1.000000,1.000000
LINC00440,,,
CHL1-AS1,,,
AC104820.2,0.52,0.779718,1.000000
HMGN2P5,-0.04,0.788708,1.000000
RP11-262H14.3,0.28,0.864684,1.000000
ACTBP13,0.74,0.689297,1.000000
OR6C64P,,,
MTCYBP5,,,
RP11-242F11.2,,,
IFT74-AS1,-1.16,0.804393,1.000000
RP11-285A18.2,,,
RP11-465N4.4,0.31,0.471751,1.000000
VN2R3P,0.00,1.000000,1.000000
VDAC2P4,,,
RP5-837I24.5,0.37,0.637361,1.000000
SDCBP2-AS1,0.26,0.214816,1.000000
NUS1P2,0.00,1.000000,1.000000
AC010971.1,,,
RP1-293L6.1,,,
AC073283.4,-0.62,0.880256,1.000000
RP11-445L6.3,,,
RP4-530I15.6,0.09,0.972702,1.000000
RP1-92O14.3,-0.06,0.910855,1.000000
AC002076.10,,,
GPR50-AS1,,,
RP11-112L6.2,0.00,1.000000,1.000000
RP11-225H22.4,1.45,0.807478,1.000000
MTCO1P8,,,
PRDX3P3,,,
VDAC1P3,-0.51,0.923013,1.000000
AF015262.2,0.00,1.000000,1.000000
HMGA1P4,-1.28,0.366077,1.000000
PRUNEP1,0.00,1.000000,1.000000
RP11-745C15.2,0.00,1.000000,1.000000
UPF3AP3,-0.03,0.968894,1.000000
AC060834.3,0.82,0.850159,1.000000
TUBB8P11,0.00,1.000000,1.000000
RP11-143G3.1,,,
RP11-726G23.10,-0.62,0.917250,1.000000
AC009965.2,,,
CTB-107G13.1,,,
RP11-760D2.9,,,
TMEM212-AS1,0.00,1.000000,1.000000
AC007161.5,0.16,0.957701,1.000000
RP11-166B2.1,-0.06,0.800895,1.000000
ATP5A1P8,,,
AC125421.1,,,
LINC01287,-1.47,0.486321,1.000000
AC092421.1,,,
HDAC1P1,0.00,1.000000,1.000000
LL22NC03-123E1.5,,,
AF241725.4,,,
MTND4LP16,,,
RPEP5,,,
AL022237.3,0.31,0.774405,1.000000
FAM170B-AS1,,,
KRT18P15,0.82,0.889736,1.000000
RP11-272P10.2,0.00,1.000000,1.000000
GAS5,0.05,0.597378,1.000000
AC144530.1,-0.19,0.701640,1.000000
EIF5AP4,-0.59,0.921123,1.000000
USP9YP26,,,
HLA-B,-0.06,0.405730,1.000000
RP11-183K14.1,,,
FAM90A21P,,,
CTD-2666L21.2,0.13,0.875029,1.000000
AP002381.2,-0.60,0.172173,1.000000
RP11-428L9.1,,,
FOXP4-AS1,0.95,0.004195,0.099651
C1orf140,,,
RP11-120C12.3,,,
AC034228.4,,,
RP11-38O14.5,0.00,1.000000,1.000000
RP11-203H2.2,0.82,0.889736,1.000000
E2F6P1,,,
ELL2P3,0.00,1.000000,1.000000
LINC01496,,,
LINC01052,,,
RP11-503C24.1,,,
WASH4P,0.07,0.861295,1.000000
GULOP,,,
SLC25A25-AS1,0.61,0.002168,0.059246
LINC00412,-0.37,0.734663,1.000000
CTD-2666L21.1,0.52,0.300516,1.000000
RP11-335O13.7,0.74,0.665070,1.000000
C11orf94,0.23,0.673536,1.000000
RP11-125D12.2,,,
RP11-62F24.2,,,
RP11-552E4.2,,,
LINC01103,,,
TPT1P9,-0.03,0.849101,1.000000
RP11-182I10.1,0.00,1.000000,1.000000
EEF1GP5,-0.03,0.965145,1.000000
LINC00458,0.82,0.889736,1.000000
HSPA8P3,-0.49,0.890518,1.000000
RP11-483H20.4,-0.25,0.914712,1.000000
NUTF2P4,-0.89,0.744449,1.000000
AC108448.3,,,
RP11-552J9.6,,,
AC114730.7,0.10,0.986292,1.000000
RFTN1P1,0.00,1.000000,1.000000
AC113607.3,,,
RPS3AP6,0.10,0.518389,1.000000
PCMTD1P3,,,
MORF4,-0.31,0.645001,1.000000
FAM197Y2P,,,
AC090505.5,,,
RP11-9E13.4,0.54,0.743392,1.000000
LINC01135,-0.46,0.573533,1.000000
RP11-90C4.1,,,
RP11-241I20.5,0.00,1.000000,1.000000
RP11-146D12.6,,,
RP11-288D15.1,0.00,1.000000,1.000000
SVILP1,0.27,0.862916,1.000000
U91328.2,0.00,1.000000,1.000000
RP3-400B16.1,-0.09,0.933340,1.000000
AC092687.5,-2.79,0.110174,0.922701
RP11-336N8.4,1.13,0.241467,1.000000
MRPS33P4,,,
XRCC6P2,0.16,0.525420,1.000000
AC003084.2,0.00,1.000000,1.000000
RP11-526A4.1,,,
IFNA17,,,
FAM197Y9,,,
RP3-322G13.7,0.12,0.958223,1.000000
PHBP13,0.05,0.989819,1.000000
AC073464.6,,,
RP11-5P22.1,-1.42,0.288450,1.000000
RPS26P30,0.00,1.000000,1.000000
LINC01239,0.00,1.000000,1.000000
RP11-119H12.4,-0.62,0.917250,1.000000
MTCO2P16,-0.10,0.940218,1.000000
CDC42P2,0.10,0.986142,1.000000
CTD-3105H18.7,0.00,1.000000,1.000000
MTND2P3,,,
RPL23AP42,1.13,0.811809,1.000000
NDUFA5P3,,,
LINC00676,0.82,0.865204,1.000000
SLIT1-AS1,1.36,0.818748,1.000000
HNRNPUL2-BSCL2,,,
AC003958.2,,,
RP11-547C13.1,0.82,0.889736,1.000000
ATP5A1P5,1.57,0.598816,1.000000
RP5-1097P24.1,,,
RP11-410C4.2,,,
AL022344.5,,,
CTD-2138O14.1,0.00,1.000000,1.000000
RP3-439F8.1,-0.36,0.706525,1.000000
RP11-467I20.5,0.82,0.889736,1.000000
AC092660.1,,,
HSPE1P1,,,
LINC00163,0.06,0.983864,1.000000
PIGFP2,,,
EIF3EP1,,,
MIR155HG,-0.29,0.056733,0.651480
CTA-407F11.8,0.00,1.000000,1.000000
MTND5P26,0.00,1.000000,1.000000
OFD1P15Y,,,
RP13-130D24.1,,,
HNRNPDLP2,-0.58,0.807761,1.000000
RP1-288L1.5,,,
Z82214.2,0.00,1.000000,1.000000
RP11-408E5.6,,,
OR52X1P,-0.62,0.917250,1.000000
OR7E62P,-0.62,0.864762,1.000000
CHEK2P3,,,
SOX9-AS1,0.10,0.986142,1.000000
RP1-278O22.2,0.00,1.000000,1.000000
MTND6P13,,,
AC007879.2,0.15,0.876046,1.000000
AC133104.2,,,
APOC2,-0.41,0.322644,1.000000
RP11-415H23.4,0.00,1.000000,1.000000
IL6RP1,,,
TEX21P,0.96,0.256025,1.000000
SNHG20,0.19,0.189925,1.000000
XXbac-B476C20.13,0.00,1.000000,1.000000
RP11-384C4.7,-1.21,0.814228,1.000000
RP5-994D16.3,0.12,0.825993,1.000000
RP11-20F24.2,,,
AC064834.3,0.62,0.757245,1.000000
RP11-85O21.5,0.00,1.000000,1.000000
TSEN15P3,,,
ATP5HP4,0.29,0.475716,1.000000
HMGN1P18,,,
AP000344.3,-0.42,0.792482,1.000000
AC018685.1,,,
MARK2P15,,,
AC009969.1,,,
CDC42P1,0.00,1.000000,1.000000
MTND5P29,,,
AC010883.5,-0.07,0.912774,1.000000
RP11-101O6.2,0.94,0.269058,1.000000
AC012668.1,,,
MTND2P18,,,
AC023128.1,0.12,0.929839,1.000000
RP11-508N22.11,,,
GRID1-AS1,,,
AC092839.4,0.00,1.000000,1.000000
RP11-124O11.1,0.88,0.000003,0.000204
GTF3C2-AS1,0.46,0.694623,1.000000
SDHCP3,0.69,0.842107,1.000000
LINC01524,0.82,0.889736,1.000000
AC104667.3,-0.09,0.904711,1.000000
RBMY2OP,,,
RP11-328K15.1,,,
RP5-837I24.2,,,
RP11-356I2.1,,,
FABP5P13,,,
FABP5P13,,,
RP11-124N14.3,,,
LINC00700,0.00,1.000000,1.000000
FABP5P7,0.82,0.790232,1.000000
SHISA8,0.11,0.582986,1.000000
RP11-347D21.1,,,
RP13-33H18.1,1.95,0.092559,0.845972
RP11-272J7.4,,,
FTH1P2,0.13,0.786128,1.000000
AC074389.7,,,
CITF22-24E5.1,,,
RP11-534L20.4,1.00,0.233891,1.000000
RP11-280O24.3,0.15,0.927204,1.000000
AC010132.11,,,
FMO10P,,,
RP11-3L10.3,-0.31,0.768419,1.000000
XX-C2158C12.1,,,
AC068538.4,,,
CUBNP2,0.73,0.721555,1.000000
AC013429.5,0.98,0.623734,1.000000
RP11-480I12.9,0.23,0.443978,1.000000
AC016745.3,-0.62,0.917250,1.000000
RP11-439A17.10,1.76,0.671389,1.000000
SNRPCP19,0.00,1.000000,1.000000
EIF4A1P2,0.21,0.438238,1.000000
RP11-157D18.2,-0.62,0.917250,1.000000
USP9YP30,,,
RP11-195M16.1,,,
RP11-344B5.4,,,
RP3-497J21.1,0.75,0.710957,1.000000
AC093822.1,,,
RP11-140A10.3,,,
RP4-726F1.1,,,
AF121897.4,0.00,1.000000,1.000000
COX20P2,-0.80,0.361585,1.000000
REREP2Y,,,
GEMIN2P1,,,
SEMA3F-AS1,0.24,0.596552,1.000000
RP11-11M20.2,0.00,1.000000,1.000000
RP11-109I13.2,,,
RP11-439E19.7,0.10,0.986142,1.000000
AP001626.2,0.78,0.804790,1.000000
AC097468.7,,,
DPP10-AS1,0.00,1.000000,1.000000
AC068580.6,1.12,0.067418,0.717953
HMGN1P30,-2.27,0.179049,1.000000
MNX1-AS2,0.13,0.865238,1.000000
BMP7-AS1,,,
RP11-61I13.3,,,
C19orf81,0.34,0.144154,1.000000
AC007395.3,,,
RP5-1099D15.1,-0.46,0.325121,1.000000
RP11-393I23.4,,,
MTND6P12,0.00,1.000000,1.000000
MTCO3P1,0.01,0.993861,1.000000
AC098820.2,-0.62,0.917250,1.000000
TECRP1,0.14,0.418936,1.000000
PPIAP3,-0.23,0.811654,1.000000
RPL7P8,-0.74,0.562773,1.000000
AC016751.3,,,
LINC00940,-0.62,0.856329,1.000000
MLIP-AS1,,,
RP11-637O19.2,0.10,0.986293,1.000000
RP1-150O5.3,0.10,0.986142,1.000000
RP5-1166F10.1,,,
RP4-609E1.2,,,
AC010983.1,0.00,1.000000,1.000000
ZMYND10-AS1,,,
AC008175.1,,,
VDAC1P4,0.00,0.999042,1.000000
UBE2V1P7,,,
BCRP5,,,
SLC25A5P2,0.37,0.548000,1.000000
RPL24P2,0.13,0.800189,1.000000
AC009303.1,0.10,0.977044,1.000000
RP4-785J1.1,,,
AC068138.1,,,
RP11-759L5.2,-0.08,0.942511,1.000000
AC012074.2,0.38,0.638077,1.000000
GAPDHP52,0.59,0.545575,1.000000
AC073842.19,-0.62,0.917250,1.000000
AC142528.1,-0.06,0.918093,1.000000
ZRANB2-AS1,-0.46,0.611165,1.000000
MTND5P23,,,
AC010492.2,0.09,0.811511,1.000000
SUMO1P3,-0.32,0.442422,1.000000
RP11-669M2.2,,,
CHCHD2P6,-0.20,0.593007,1.000000
AC091153.4,0.00,1.000000,1.000000
FNDC1-IT1,,,
RP4-620E11.4,0.00,1.000000,1.000000
RP3-445O10.1,-0.25,0.822904,1.000000
RPL7L1P3,0.82,0.889736,1.000000
WI2-85898F10.1,0.00,1.000000,1.000000
ID2-AS1,-0.19,0.516262,1.000000
AC006335.10,,,
RP11-1217F2.1,-1.43,0.229123,1.000000
RP11-83A16.1,0.00,1.000000,1.000000
LINC00330,,,
ANKRD65,-0.63,0.000000,0.000001
RP1-23E21.2,,,
RP11-80H5.9,0.01,0.996647,1.000000
SETP9,0.18,0.910362,1.000000
ADI1P1,,,
RP11-329A14.1,-0.60,0.236611,1.000000
LINC00094,0.34,0.000838,0.027026
IFNA12P,,,
ZSCAN31,-0.27,0.009753,0.192338
RP11-8J23.1,0.09,0.969770,1.000000
RP1-29C18.8,-0.01,0.982154,1.000000
HSPE1P27,,,
RP11-241I20.4,,,
CHCHD2P8,0.00,0.999889,1.000000
AC010731.4,,,
RP11-9M16.2,0.53,0.743975,1.000000
